2025-11-30 19:24:46,0.23161,catboost_dino_v1,DINOv2 Features + CatBoost (MultiRMSE)
2025-11-30 19:35:28,0.62074,catboost_dino_v1,DINOv2 Features + CatBoost (MultiRMSE)
2025-11-30 19:41:05,0.63107,catboost_dino_v1,DINOv2 Features + CatBoost (MultiRMSE)
2025-11-30 19:49:03,0.63107,catboost_dino_v1,DINOv2 Features + CatBoost (MultiRMSE)
2025-11-30 19:53:42,0.67773,catboost_dino_v1,DINOv2 Features + CatBoost (MultiRMSE)
